,last_scraped,name,description,neighborhood_overview,picture_url,host_name,host_since,host_about,host_response_time,host_is_superhost,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,property_type,room_type,bathrooms_text,amenities,calendar_updated,has_availability,calendar_last_scraped,last_review,license,instant_bookable,id,host_response_rate,host_acceptance_rate,host_listings_count,host_total_listings_count,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
2635,17/09/2024,Calenda Suite 103,"Calenda suite boasts a strategic location, located in the historic center of Naples. From the B&B you can reach the main attractions Partenopee, such as San Gregorio Armeno, Cristo Velato, Duomo, Spaccanapoli, and is in the center between the central station and ports from which you can easily reach the islands.<br />The rooms are designed to give as much comfort as possible to guests; in the morning you will find an Italian breakfast at the bar in front of the property.","One of the neighborhood's highlights is Michele's ancient pizzeria, a daily destination for hundreds of tourists attracted by good Neapolitan pizza.<br />The neighborhood where the property is located is strategic for visiting the historic city center",https://a0.muscache.com/pictures/1c5e6b3d-98b3-4ab5-9ded-0aec296905d3.jpg,Filippo,11/07/2019,Sin especificar,within an hour,f,"['email', 'phone']",t,t,"Napoli, Campania, Italy",Room in bed and breakfast,Hotel room,1 private bath,"[""Hot water"", ""Essentials"", ""Elevator"", ""Extra pillows and blankets"", ""Breakfast"", ""Heating"", ""Fire extinguisher"", ""Room-darkening shades"", ""Dishes and silverware"", ""Hair dryer"", ""Shampoo"", ""Hangers"", ""Wifi"", ""Refrigerator"", ""Air conditioning"", ""Bed linens"", ""TV"", ""Long term stays allowed"", ""Paid parking on premises"", ""Paid parking off premises"", ""First aid kit"", ""Crib""]",Sin especificar,t,17/09/2024,24/05/2024,Sin especificar,t,36694869.0,1.0,1.0,3.0,3.0,4.0,1.0,1.0,2.0,102.0,2.0,200.5,10,30,76,77.0,3.0,0.0,4.95,4.95,4.9,4.96,4.97,4.86,4.94,1.23
2642,17/09/2024,Hotel Palazzo Argenta Family Room Superior,"Located near Naples Capodichino Airport, it has double and twin rooms with modern furnishings. The wifi is free and is available both in the common areas and in the rooms. The international breakfast is enriched with traditional Neapolitan products",Sin especificar,https://a0.muscache.com/pictures/670fec40-c647-47b8-b7ee-90c232222a8a.jpg,Lucia,06/06/2019,Sin especificar,Sin especificar,f,"['email', 'phone']",t,t,Sin especificar,Room in hotel,Hotel room,1 bath,"[""Hot water"", ""TV"", ""Luggage dropoff allowed"", ""Breakfast"", ""Essentials"", ""Shampoo"", ""Elevator"", ""Paid parking off premises"", ""Wifi"", ""Air conditioning"", ""Bed linens"", ""Hair dryer""]",Sin especificar,t,17/09/2024,14/05/2023,Sin especificar,t,37767861.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,3.0,90.0,1.0,200.5,11,37,342,7.0,0.0,0.0,4.43,4.57,4.86,4.86,4.86,4.8,4.43,0.24
2645,17/09/2024,B&B La Bouganville,"The B&B La Bouganville has rooms with all comforts. Located on the panoramic Posillipo hill, it is affordably stylish with a private parking space and well connected to the bus and funicular centre","residential neighborhood equipped with shops supermarkets, supermarkets, banks, restaurants, restaurants, and",https://a0.muscache.com/pictures/84216e4b-5b36-4b7d-b81d-0196bc4f18cb.jpg,Giuliano,30/01/2012,Ciao sono Giuliano e sono il titolare del B&B La Bouganville di Napoli e la mia missione e' quella di vedere gli ospiti contenti di aver condiviso un bel momento di relax nella mia cittÃ '. Per questo mi dedico con passione ed entusiasmo all'accoglienza dei miei ospiti e fino ad ora i giudizi testimoniano la realizzazione della mission!,within a day,f,"['email', 'phone']",t,t,"Napoli, Campania, Italy",Room in bed and breakfast,Hotel room,1 private bath,"[""TV"", ""Dryer"", ""Breakfast"", ""Heating"", ""Essentials"", ""Shampoo"", ""Kitchen"", ""Hangers"", ""Wifi"", ""Air conditioning"", ""Washer"", ""Iron"", ""Hair dryer""]",Sin especificar,t,17/09/2024,Sin especificar,Sin especificar,t,37869181.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,70.0,2.0,7.0,30,60,365,0.0,0.0,0.0,4.7,4.9,4.9,4.9,5.0,4.8,4.8,0.9
2646,17/09/2024,B&B La Bouganville,The B&B La Bouganville is located on the panoramic Posillipo hill near the sea. It has rooms with private bathroom inside air conditioning wifi and heating and on request and cost apart from a car park inside the house,The Posillipo neighborhood is a safe residential neighborhood with all the amenities at your fingertips,https://a0.muscache.com/pictures/0963feda-1c7c-40f1-a19e-3a298f150747.jpg,Giuliano,30/01/2012,Ciao sono Giuliano e sono il titolare del B&B La Bouganville di Napoli e la mia missione e' quella di vedere gli ospiti contenti di aver condiviso un bel momento di relax nella mia cittÃ '. Per questo mi dedico con passione ed entusiasmo all'accoglienza dei miei ospiti e fino ad ora i giudizi testimoniano la realizzazione della mission!,within a day,f,"['email', 'phone']",t,t,"Napoli, Campania, Italy",Room in bed and breakfast,Hotel room,1 private bath,"[""TV"", ""Dryer"", ""Breakfast"", ""Heating"", ""Essentials"", ""Shampoo"", ""Kitchen"", ""Hangers"", ""Wifi"", ""Air conditioning"", ""Washer"", ""Iron"", ""Hair dryer""]",Sin especificar,t,17/09/2024,Sin especificar,Sin especificar,t,37869426.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,2.0,90.0,2.0,7.0,30,60,365,0.0,0.0,0.0,4.7,4.9,4.9,4.9,5.0,4.8,4.8,0.9
2656,17/09/2024,Camera Matrim Deluxe  Con Vasca in Camera,"Casa Pacifico Naples is a modern and comfortable Bed & Breakfast, completely renovated in a modern and designer key in 2019, located on the fourth floor of a historic building with elevator, located in the heart of Naples, 1 km from the Central Station and 800 meters to the metro station Museum.","Casa Pacifico Napoli B&B is located in a historic building in Via Carbonara 20, on the fourth floor with lift, a short walk from the park of Re Ladislao, a small green lung of 4,500 square meters hidden near the beautiful Church of San Giovanni in Carbonara, in the heart of the old city center, 500 meters from the Cathedral of Naples and 1 km from Corso Umberto I, a shopping street with many shops and cheap stalls.",https://a0.muscache.com/pictures/266e3bfb-4a47-4745-9070-d032b54919e2.jpg,Stefania,27/08/2019,Sin especificar,within an hour,f,"['email', 'phone']",t,f,"Napoli, Campania, Italy",Room in bed and breakfast,Hotel room,1 shared bath,"[""TV"", ""Breakfast"", ""Heating"", ""Essentials"", ""Shampoo"", ""Elevator"", ""Hangers"", ""Wifi"", ""Free street parking"", ""Air conditioning"", ""Hair dryer""]",Sin especificar,t,17/09/2024,08/08/2024,Sin especificar,t,38121955.0,1.0,1.0,7.0,7.0,2.0,1.0,1.0,2.2,117.6,1.0,28.0,3,21,302,49.0,1.0,0.0,4.71,4.73,4.82,4.76,5.0,4.63,4.65,0.82
2658,17/09/2024,Junior Suite,"Equipped with all the comforts such as WI-FI, minibar, safe in each room, garage, luggage storage, air conditioning and heating, the B&B Casa Pacifico Napoli with its 6 beautiful rooms, including three double bedrooms, a double bedroom with bathtub in the room and two quadruple bedrooms, is ready to welcome its guests in a beautiful Neapolitan setting, in one of the historic districts of one of the most beautiful cities in the world.","Casa Pacifico Napoli B&B is located in a historic building in Via Carbonara 20, on the fourth floor with lift, a short walk from the park of Re Ladislao, a small green lung of 4,500 square meters hidden near the beautiful Church of San Giovanni in Carbonara, in the heart of the old city center, 500 meters from the Cathedral of Naples and 1 km from Corso Umberto I, a shopping street with many shops and cheap stalls.",https://a0.muscache.com/pictures/998534fd-d753-41c9-ba72-822f13b502af.jpg,Stefania,27/08/2019,Sin especificar,within an hour,f,"['email', 'phone']",t,f,"Napoli, Campania, Italy",Room in bed and breakfast,Hotel room,1 shared bath,"[""TV"", ""Breakfast"", ""Host greets you"", ""Heating"", ""Essentials"", ""Shampoo"", ""Elevator"", ""Hangers"", ""Wifi"", ""Air conditioning"", ""Hair dryer""]",Sin especificar,t,17/09/2024,04/04/2022,Sin especificar,t,38167087.0,1.0,1.0,7.0,7.0,3.0,1.0,1.0,2.2,117.6,1.0,28.0,3,15,311,18.0,0.0,0.0,4.83,4.89,4.94,4.89,4.89,4.56,4.78,0.29
2659,17/09/2024,Doppia Standard letti Singoli,"Equipped with all the comforts such as WI-FI, minibar, safe in each room, garage, luggage storage, air conditioning and heating, the B&B Casa Pacifico Napoli with its 6 beautiful rooms, including three double bedrooms, a double bedroom with bathtub in the room and two quadruple bedrooms, is ready to welcome its guests in a beautiful Neapolitan setting, in one of the historic districts of one of the most beautiful cities in the world.","Casa Pacifico Napoli B&B is located in a historic building in Via Carbonara 20, on the fourth floor with lift, a short walk from the park of Re Ladislao, a small green lung of 4,500 square meters hidden near the beautiful Church of San Giovanni in Carbonara, in the heart of the old city center, 500 meters from the Cathedral of Naples and 1 km from Corso Umberto I, a shopping street with many shops and cheap stalls.",https://a0.muscache.com/pictures/49c1d099-676e-489f-8c0f-9f72fc52d3ff.jpg,Stefania,27/08/2019,Sin especificar,within an hour,f,"['email', 'phone']",t,f,"Napoli, Campania, Italy",Room in bed and breakfast,Hotel room,1 private bath,"[""TV"", ""Breakfast"", ""Heating"", ""Essentials"", ""Shampoo"", ""Elevator"", ""Hangers"", ""Wifi"", ""Air conditioning"", ""Hair dryer""]",Sin especificar,t,17/09/2024,Sin especificar,Sin especificar,t,38167229.0,1.0,1.0,7.0,7.0,2.0,1.0,1.0,2.2,117.6,1.0,28.0,4,20,311,0.0,0.0,0.0,4.7,4.9,4.9,4.9,5.0,4.8,4.8,0.9
2663,17/09/2024,B&B Cosmoneapolitan - /Suite Megaride 28m2,"The Cosmonapolitan B&B is a bed and breakfast in the center of Naples,near Piazza del Plebiscito and Via Toledo and a short walk from the seafront overlooking the most beautiful gulf in the world. The Megaride room is our suite of 28 square meters. The large bathroom with shower is private and inside the room. Every morning we serve breakfast with local pastries and more. The room has a balcony overlooking a typical Neapolitan alley.<br />The b&b is LGBT friendly.<br /><br /> (COURSE): 15063049EXT0117.","San Ferdinando is one of the historic districts of Naples. It is part of the Spanish Quarters, an area completely renovated in recent years thanks to tourism. Typical trattorias, pizzerias, craft shops, souvenirs, and historic venues like CaffÃ¨ Gambrinus are just a stone's throw away.",https://a0.muscache.com/pictures/ace40a94-352a-48bf-8e46-9d729823432a.jpg,Danilo,11/07/2019,Sin especificar,within an hour,t,"['email', 'phone']",t,t,"Napoli, Campania, Italy",Room in bed and breakfast,Hotel room,1 private bath,"[""Hot water"", ""Mini fridge"", ""Smoking allowed"", ""Essentials"", ""Baby safety gates"", ""Coffee maker"", ""Dedicated workspace"", ""Extra pillows and blankets"", ""Waterfront"", ""Freezer"", ""Breakfast"", ""Clothing storage"", ""Heating"", ""Fire extinguisher"", ""Room-darkening shades"", ""Dishes and silverware"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Shampoo"", ""Hangers"", ""Private patio or balcony"", ""Wifi"", ""Refrigerator"", ""Air conditioning"", ""Bed linens"", ""Pets allowed"", ""Ethernet connection"", ""Long term stays allowed"", ""Paid parking off premises"", ""First aid kit"", ""Hot water kettle""]",Sin especificar,t,17/09/2024,18/12/2023,CURS: 15063049EXT0117,t,36894508.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,95.0,2.0,4.0,1,3,21,20.0,3.0,0.0,4.95,5.0,4.9,5.0,5.0,4.95,5.0,0.32
2664,17/09/2024,B&B Cosmoneapolitan - Stanza/Room Metropolis 18m2,"The Cosmonapolitan B&B is a bed and breakfast in the center of Naples,near Piazza del Plebiscito and Via Toledo and a short walk from the seafront overlooking the most beautiful gulf in the world. The Metropolis room is 18 square meters large.The large bathroom with shower is private and inside the room. Every morning we serve a breakfast with local pastries and more. The room has a balcony with chairs and coffee table and view over an inner courtyard.<br />The B&B is LGBT friendly.<br /><br /> (COURSE): 15063049EXT0117.","San Ferdinando is one of the historic districts of Naples. It is part of the Spanish Quarters, an area completely renovated in recent years thanks to tourism. Typical trattorias, pizzerias, craft shops, souvenirs, and historic venues like CaffÃ¨ Gambrinus are just a stone's throw away.",https://a0.muscache.com/pictures/55e467cd-1e4c-4e84-a174-9c36e9ad8f3d.jpg,Danilo,11/07/2019,Sin especificar,within an hour,t,"['email', 'phone']",t,t,"Napoli, Campania, Italy",Room in bed and breakfast,Hotel room,1 private bath,"[""Hot water"", ""Smoking allowed"", ""Essentials"", ""Baby safety gates"", ""Coffee maker"", ""Dedicated workspace"", ""Breakfast"", ""Heating"", ""Fire extinguisher"", ""Room-darkening shades"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Shampoo"", ""Hangers"", ""Private patio or balcony"", ""Wifi"", ""Refrigerator"", ""Air conditioning"", ""Pets allowed"", ""Outdoor furniture"", ""Paid parking off premises""]",Sin especificar,t,17/09/2024,09/06/2024,CURS: 15063049EXT0117,t,36896589.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,85.0,2.0,4.0,0,2,12,18.0,2.0,0.0,4.78,4.83,4.78,4.83,4.94,5.0,4.78,0.29
2680,17/09/2024,Ferdinando IV King Room with balcony in CityCenter,"The brand new structure is entirely covered by wi-fi and is furnished  in a classic and elegant style, with attention to every detail to offer guests an unforgettable experience.<br /><br />Elegantly furnished, the rooms of the Bourbon residence are  equipped with all comforts , private bathroom with large chromotherapy shower, hairdryer , toiletries, flat screen LED TV, wi-fi internet, air conditioning , minibar and private balcony.",Sin especificar,https://a0.muscache.com/pictures/611752ce-4d3a-4538-af77-d96d51ffb047.jpg,Domusmia S.R.L.S.,10/12/2018,Sin especificar,Sin especificar,f,"['email', 'phone']",t,t,Sin especificar,Room in bed and breakfast,Hotel room,1 private bath,"[""Smoke alarm"", ""Hot water"", ""Essentials"", ""Elevator"", ""Coffee maker"", ""Self check-in"", ""Iron"", ""Extra pillows and blankets"", ""Breakfast"", ""Carbon monoxide alarm"", ""Heating"", ""TV with standard cable"", ""Fire extinguisher"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Shampoo"", ""Hangers"", ""Wifi"", ""Air conditioning"", ""Bed linens"", ""Ethernet connection"", ""Long term stays allowed"", ""Paid parking off premises"", ""First aid kit"", ""Building staff""]",Sin especificar,t,17/09/2024,Sin especificar,Sin especificar,t,36971135.0,1.0,0.9,4.0,4.0,2.0,1.0,1.0,1.0,172.0,1.0,200.5,4,23,97,0.0,0.0,0.0,4.7,4.9,4.9,4.9,5.0,4.8,4.8,0.9
2681,17/09/2024,Francesco I Double Room with Balcony in CityCenter,"The brand new structure is entirely covered by wi-fi and is furnished  in a classic and elegant style, with attention to every detail to offer guests an unforgettable experience.<br /><br />Elegantly furnished, the rooms of the Bourbon residence are  equipped with all comforts , private bathroom with large chromotherapy shower, hairdryer , toiletries, flat screen LED TV, wi-fi internet, air conditioning , minibar and private balcony.",Sin especificar,https://a0.muscache.com/pictures/78dd6768-fe75-4c06-a89c-b207f2be2111.jpg,Domusmia S.R.L.S.,10/12/2018,Sin especificar,Sin especificar,f,"['email', 'phone']",t,t,Sin especificar,Room in bed and breakfast,Hotel room,1 private bath,"[""Smoke alarm"", ""Hot water"", ""Essentials"", ""Coffee maker"", ""Self check-in"", ""Iron"", ""Extra pillows and blankets"", ""Breakfast"", ""Carbon monoxide alarm"", ""Heating"", ""TV with standard cable"", ""Fire extinguisher"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Shampoo"", ""Hangers"", ""Wifi"", ""Air conditioning"", ""Bed linens"", ""Ethernet connection"", ""Long term stays allowed"", ""Paid parking off premises"", ""First aid kit"", ""Building staff""]",Sin especificar,t,17/09/2024,Sin especificar,Sin especificar,t,36971954.0,1.0,0.9,4.0,4.0,2.0,1.0,1.0,2.2,117.6,1.0,200.5,4,13,96,0.0,0.0,0.0,4.7,4.9,4.9,4.9,5.0,4.8,4.8,0.9
2685,17/09/2024,Casa Vittoria - Suite Santa Lucia,"Casa Vittoria is located on the first floor of an ancient and prestigious building in the historic and very central village of Santa Lucia. The property has six rooms of which two can be connected, each furnished with attention to detail, which make them unique and original in order to offer a stay in an elegant and at the same time cozy and confidential environment. Each room is reached by the Wi-Fi network with fiber internet connection, and TV with Netflix.","The neighborhood of Santa Lucia is steps from the waterfront of Via Caracciolo and  not far from Castel dell 'Ovo with its characteristic Borgo Marinari, Palazzo Reale and Via Toledo, the city's main shopping street. The area is full of restaurants, pizzerias, bars and bistros, and is close to the picturesque Spanish neighborhoods.",https://a0.muscache.com/pictures/6f3f0cbc-1842-4469-94dd-fdbd3e2660ae.jpg,Maria Speranza,04/09/2019,Sin especificar,Sin especificar,f,"['email', 'phone']",t,t,"Napoli, Campania, Italy",Room in bed and breakfast,Hotel room,1 private bath,"[""Hot water"", ""Exterior security cameras on property"", ""Safe"", ""Essentials"", ""Elevator"", ""Central heating"", ""Dedicated workspace"", ""Extra pillows and blankets"", ""Waterfront"", ""Dryer"", ""Breakfast"", ""Bidet"", ""Body soap"", ""Fire extinguisher"", ""Room-darkening shades"", ""Central air conditioning"", ""Paid parking garage off premises"", ""Hair dryer"", ""HDTV with Netflix"", ""Shampoo"", ""Hangers"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Shower gel"", ""First aid kit""]",Sin especificar,t,17/09/2024,27/09/2022,Sin especificar,t,38434859.0,1.0,0.9,6.0,6.0,3.0,1.0,1.0,2.2,117.6,1.0,200.5,3,13,13,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.05
